test_case,graph_name,error_rate,algo,ec,step_j,last_match_i,eta_e,eta_v,eta_v_star
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,noec,185,69,116,83.0000,97.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,noec,186,69,117,83.0000,97.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,noec,187,69,118,83.0000,97.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,noec,188,69,119,83.0000,97.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,noec,189,69,120,83.0000,97.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,noec,190,69,121,83.0000,97.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,noec,191,69,122,83.0000,97.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,noec,192,69,123,83.0000,97.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,noec,193,69,124,83.0000,97.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,noec,194,69,125,83.0000,97.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,noec,195,69,126,89.0000,103.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,noec,196,69,127,89.0000,103.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,noec,197,69,128,89.0000,103.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,noec,198,69,129,89.0000,103.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,noec,199,69,130,89.0000,103.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,noec,200,69,131,89.0000,103.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,70,70,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,71,71,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,72,72,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,73,73,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,74,74,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,75,75,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,76,76,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,77,77,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,78,78,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,79,79,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,80,80,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,81,81,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,82,82,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,83,83,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,84,84,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,85,85,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,86,86,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,87,87,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,88,88,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,89,89,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,90,90,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,91,91,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,92,92,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,93,93,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,94,94,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,95,95,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,96,96,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,97,97,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,98,98,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,99,99,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,100,100,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,101,101,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,102,102,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,103,103,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,104,104,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,105,105,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,106,106,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,107,107,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,108,108,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,109,109,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,110,110,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,111,111,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,112,112,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,113,113,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,114,114,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,115,115,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,116,116,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,117,117,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,118,118,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,119,119,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,120,120,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,121,121,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,122,122,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,123,123,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,124,124,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,125,125,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,126,126,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,127,127,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,128,128,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,129,129,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,130,130,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,131,131,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,132,132,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,133,133,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,134,134,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,135,135,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,136,136,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,137,137,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,138,138,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,139,139,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,140,140,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,141,141,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,142,142,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,143,143,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,144,144,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,145,145,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,146,146,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,147,147,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,148,148,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,149,149,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,150,150,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,151,151,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,152,152,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,153,153,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,154,154,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,155,155,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,156,156,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,157,157,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,158,158,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,159,159,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,160,160,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,161,161,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,162,162,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,163,163,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,164,164,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,165,165,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,166,166,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,167,167,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,168,168,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,169,169,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,170,170,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,171,171,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,172,172,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,173,173,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,174,174,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,175,175,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,176,176,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,177,177,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,178,178,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,179,179,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,180,180,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,181,180,1,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,182,180,2,4.0000,4.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,183,180,3,4.0000,4.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,184,180,4,29.0000,29.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,185,180,5,29.0000,29.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,186,180,6,29.0000,29.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,187,180,7,29.0000,29.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,188,180,8,29.0000,29.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,189,180,9,29.0000,29.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,190,180,10,29.0000,29.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,191,180,11,29.0000,29.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,192,180,12,29.0000,29.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,193,180,13,29.0000,29.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,194,180,14,29.0000,29.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,195,180,15,35.0000,35.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,196,180,16,35.0000,35.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,197,180,17,35.0000,35.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,198,180,18,35.0000,35.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,199,180,19,35.0000,35.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,incremental,ec,200,180,20,35.0000,35.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case02_m200,synthetic,0.1000,incremental,noec,181,180,1,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case02_m200,synthetic,0.1000,incremental,noec,182,180,2,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case02_m200,synthetic,0.1000,incremental,noec,183,180,3,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case02_m200,synthetic,0.1000,incremental,noec,184,180,4,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case02_m200,synthetic,0.1000,incremental,noec,185,180,5,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case02_m200,synthetic,0.1000,incremental,noec,186,180,6,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case02_m200,synthetic,0.1000,incremental,noec,187,180,7,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case02_m200,synthetic,0.1000,incremental,noec,188,180,8,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case02_m200,synthetic,0.1000,incremental,noec,189,180,9,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case02_m200,synthetic,0.1000,incremental,noec,190,180,10,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case02_m200,synthetic,0.1000,incremental,noec,191,180,11,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case02_m200,synthetic,0.1000,incremental,noec,192,180,12,469.0000,644.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case02_m200,synthetic,0.1000,incremental,noec,193,180,13,469.0000,644.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case02_m200,synthetic,0.1000,incremental,noec,194,180,14,469.0000,644.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case02_m200,synthetic,0.1000,incremental,noec,195,180,15,469.0000,644.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case02_m200,synthetic,0.1000,incremental,noec,196,180,16,469.0000,644.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case02_m200,synthetic,0.1000,incremental,noec,197,180,17,469.0000,644.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case02_m200,synthetic,0.1000,incremental,noec,198,180,18,469.0000,644.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case02_m200,synthetic,0.1000,incremental,noec,199,180,19,469.0000,644.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case02_m200,synthetic,0.1000,incremental,noec,200,180,20,469.0000,644.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case02_m200,synthetic,0.1000,incremental,ec,181,180,1,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case02_m200,synthetic,0.1000,incremental,ec,182,180,2,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case02_m200,synthetic,0.1000,incremental,ec,183,180,3,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case02_m200,synthetic,0.1000,incremental,ec,184,180,4,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case02_m200,synthetic,0.1000,incremental,ec,185,180,5,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case02_m200,synthetic,0.1000,incremental,ec,186,180,6,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case02_m200,synthetic,0.1000,incremental,ec,187,180,7,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case02_m200,synthetic,0.1000,incremental,ec,188,180,8,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case02_m200,synthetic,0.1000,incremental,ec,189,180,9,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case02_m200,synthetic,0.1000,incremental,ec,190,180,10,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case02_m200,synthetic,0.1000,incremental,ec,191,180,11,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case02_m200,synthetic,0.1000,incremental,ec,192,180,12,469.0000,644.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case02_m200,synthetic,0.1000,incremental,ec,193,180,13,469.0000,644.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case02_m200,synthetic,0.1000,incremental,ec,194,180,14,469.0000,644.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case02_m200,synthetic,0.1000,incremental,ec,195,180,15,469.0000,644.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case02_m200,synthetic,0.1000,incremental,ec,196,180,16,469.0000,644.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case02_m200,synthetic,0.1000,incremental,ec,197,180,17,469.0000,644.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case02_m200,synthetic,0.1000,incremental,ec,198,180,18,469.0000,644.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case02_m200,synthetic,0.1000,incremental,ec,199,180,19,469.0000,644.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case02_m200,synthetic,0.1000,incremental,ec,200,180,20,469.0000,644.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case03_m200,synthetic,0.1000,incremental,noec,181,180,1,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case03_m200,synthetic,0.1000,incremental,noec,182,180,2,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case03_m200,synthetic,0.1000,incremental,noec,183,180,3,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case03_m200,synthetic,0.1000,incremental,noec,184,180,4,6.0000,6.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case03_m200,synthetic,0.1000,incremental,noec,185,180,5,6.0000,6.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case03_m200,synthetic,0.1000,incremental,noec,186,180,6,6.0000,6.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case03_m200,synthetic,0.1000,incremental,noec,187,180,7,6.0000,6.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case03_m200,synthetic,0.1000,incremental,noec,188,180,8,6.0000,6.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case03_m200,synthetic,0.1000,incremental,noec,189,180,9,6.0000,6.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case03_m200,synthetic,0.1000,incremental,noec,190,180,10,6.0000,6.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case03_m200,synthetic,0.1000,incremental,noec,191,180,11,6.0000,6.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case03_m200,synthetic,0.1000,incremental,noec,192,180,12,6.0000,6.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case03_m200,synthetic,0.1000,incremental,noec,193,180,13,6.0000,6.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case03_m200,synthetic,0.1000,incremental,noec,194,180,14,6.0000,6.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case03_m200,synthetic,0.1000,incremental,noec,195,180,15,6.0000,6.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case03_m200,synthetic,0.1000,incremental,noec,196,180,16,6.0000,6.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case03_m200,synthetic,0.1000,incremental,noec,197,180,17,6.0000,6.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case03_m200,synthetic,0.1000,incremental,noec,198,180,18,6.0000,6.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case03_m200,synthetic,0.1000,incremental,noec,199,180,19,6.0000,6.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case03_m200,synthetic,0.1000,incremental,noec,200,180,20,6.0000,6.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case03_m200,synthetic,0.1000,incremental,ec,181,180,1,0.0000,0.0000
