test_case,graph_name,error_rate,algo,step_j,last_match_i,eta_e,eta_v,eta_v_star
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,decremental,185,0,185,700.0000,14289.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,decremental,186,0,186,700.0000,14289.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,decremental,187,0,187,699.0000,14288.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,decremental,188,0,188,699.0000,14288.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,decremental,189,0,189,699.0000,14288.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,decremental,190,0,190,699.0000,14288.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,decremental,191,0,191,698.0000,14307.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,decremental,192,0,192,697.0000,14319.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,decremental,193,0,193,697.0000,14319.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,decremental,194,0,194,704.0000,14333.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,decremental,195,0,195,704.0000,14333.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,decremental,196,0,196,703.0000,14332.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,decremental,197,0,197,703.0000,14332.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,decremental,198,0,198,703.0000,14332.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,decremental,199,0,199,1168.0000,14842.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,decremental,200,0,200,1168.0000,14842.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,1,0,1,0.0000,0.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,2,0,2,0.0000,0.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,3,0,3,2.0000,992.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,4,0,4,4.0000,1982.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,5,0,5,4.0000,1982.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,6,0,6,4.0000,1982.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,7,0,7,11.0000,1996.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,8,0,8,11.0000,1996.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,9,0,9,11.0000,1996.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,10,0,10,11.0000,1996.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,11,0,11,11.0000,1996.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,12,0,12,11.0000,1996.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,13,0,13,26.0000,2017.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,14,0,14,26.0000,2017.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,15,0,15,26.0000,2017.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,16,0,16,26.0000,2017.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,17,0,17,34.0000,2025.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,18,0,18,34.0000,2025.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,19,0,19,33.0000,2023.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,20,0,20,33.0000,2023.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,21,0,21,33.0000,2023.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,22,0,22,33.0000,2023.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,23,0,23,33.0000,2023.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,24,0,24,33.0000,2023.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,25,0,25,33.0000,2023.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,26,0,26,33.0000,2023.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,27,0,27,33.0000,2023.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,28,0,28,33.0000,2023.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,29,0,29,33.0000,2023.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,30,0,30,33.0000,2023.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,31,0,31,37.0000,2027.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,32,0,32,37.0000,2027.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,33,0,33,37.0000,2027.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,34,0,34,37.0000,2027.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,35,0,35,37.0000,2027.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,36,0,36,37.0000,2027.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,37,0,37,37.0000,2027.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,38,0,38,37.0000,2027.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,39,0,39,37.0000,2027.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,40,0,40,37.0000,2027.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,41,0,41,37.0000,2027.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,42,0,42,37.0000,2027.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,43,0,43,37.0000,2027.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,44,0,44,37.0000,2027.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,45,0,45,37.0000,2027.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,46,0,46,40.0000,2030.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,47,0,47,40.0000,2030.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,48,0,48,40.0000,2030.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,49,0,49,40.0000,2030.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,50,0,50,47.0000,2037.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,51,0,51,47.0000,2037.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,52,0,52,47.0000,2037.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,53,0,53,52.0000,2042.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,54,0,54,52.0000,2042.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,55,0,55,52.0000,2042.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,56,0,56,52.0000,2042.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,57,0,57,52.0000,2042.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,58,0,58,52.0000,2042.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,59,0,59,56.0000,2046.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,60,0,60,56.0000,2046.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,61,0,61,56.0000,2046.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,62,0,62,56.0000,2046.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,63,0,63,56.0000,2046.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,64,0,64,56.0000,2046.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,65,0,65,62.0000,2058.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,66,0,66,62.0000,2058.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,67,0,67,62.0000,2058.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,68,0,68,62.0000,2058.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,69,0,69,62.0000,2058.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,70,0,70,62.0000,2058.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,71,0,71,62.0000,2058.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,72,0,72,62.0000,2058.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,73,0,73,62.0000,2058.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,74,0,74,62.0000,2058.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,75,0,75,62.0000,2058.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,76,0,76,62.0000,2058.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,77,0,77,62.0000,2058.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,78,0,78,65.0000,2061.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,79,0,79,91.0000,2087.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,80,0,80,91.0000,2087.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,81,0,81,91.0000,2087.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,82,0,82,91.0000,2087.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,83,0,83,91.0000,2087.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,84,0,84,91.0000,2087.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,85,0,85,91.0000,2087.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,86,0,86,91.0000,2087.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,87,0,87,91.0000,2087.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,88,0,88,91.0000,2087.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,89,0,89,91.0000,2087.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,90,0,90,91.0000,2087.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,91,0,91,91.0000,2087.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,92,0,92,91.0000,2087.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,93,0,93,113.0000,4097.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,94,0,94,113.0000,4097.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,95,0,95,113.0000,4097.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,96,0,96,113.0000,4097.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,97,0,97,113.0000,4097.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,98,0,98,113.0000,4097.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,99,0,99,113.0000,4097.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,100,0,100,113.0000,4097.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,101,0,101,114.0000,4098.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,102,0,102,114.0000,4098.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,103,0,103,114.0000,4098.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,104,0,104,160.0000,4162.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,105,0,105,160.0000,4162.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,106,0,106,160.0000,4162.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,107,0,107,160.0000,4162.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,108,0,108,160.0000,4162.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,109,0,109,159.0000,4160.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,110,0,110,159.0000,4160.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,111,0,111,159.0000,4160.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,112,0,112,166.0000,4174.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,113,0,113,166.0000,4174.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,114,0,114,166.0000,4174.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,115,0,115,166.0000,4174.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,116,0,116,166.0000,4174.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,117,0,117,166.0000,4174.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,118,0,118,166.0000,4174.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,119,0,119,166.0000,4174.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,120,0,120,165.0000,4172.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,121,0,121,165.0000,4172.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,122,0,122,165.0000,4172.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,123,0,123,204.0000,4221.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,124,0,124,204.0000,4221.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,125,0,125,204.0000,4221.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,126,0,126,204.0000,4221.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,127,0,127,204.0000,4221.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,128,0,128,204.0000,4221.0000
graph_synthetic_mode_decremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,decremental,129,0,129,204.0000,4221.0000
